3.60433      0.492372      0.216339
0.738106      1.36288      0.376284
4.78752      0.792314      -32.123
2.03398      0.764943      -0.901853
1.82431      0.894306      7.20985
4.01109      6.02932      -4.89326
4.70064      0.837361      -0.311215
2.3298      0.185814      -1.77519
5.25036      0.370542      -2.07049
4.28062      2.14302      0.862152
4.04509      0.60912      2.01003
5.50781      1.0082      -1.62046
2.44884      0.0514817      2.43432
3.99668      0.150184      -9.13033
0.25654      3.37493      1.96398
3.85357      1.66319      -1.10457
1.59563      0.289848      3.33285
3.5625      0.106655      -0.836972
0.914167      0.371735      1.32224
5.54539      0.0716882      1.66498
3.50783      2.30982      -1.04485
5.69524      0.563073      2.35595
0.911833      1.965      0.85665
5.91106      1.53278      0.502536
1.67934      0.863548      8.65227
5.70046      0.713976      -0.354279
1.99909      1.17599      -0.130984
5.08695      1.173      0.0317649
5.54589      0.834031      0.133405
0.695257      0.981527      0.606664
5.82886      2.45496      0.086429
5.70651      0.213802      3.98382
0.621722      1.48078      -0.166744
0.581829      1.27172      -0.269459
3.06064      0.482603      -1.20357
5.50498      0.268631      -1.36001
2.06626      0.470185      20.0308
5.91549      0.274943      1.23857
5.44197      0.202665      -1.45578
0.576859      3.30741      0.471992
5.03284      0.830048      -22.9559
2.11626      1.15944      -0.174726
4.03747      0.428121      -0.161273
0.442625      4.02638      -0.449471
3.51553      5.76052      10.0487
3.06512      6.01582      -0.0585638
1.61593      0.122259      2.09531
0.488518      0.148597      -0.0896579
3.34708      0.147735      -3.74971
2.26674      0.0794044      2.66546
2.17726      1.4136      -0.88716
1.59491      1.09677      2.91264
3.82809      0.281881      -5.01225
4.64855      0.680397      -0.00432344
1.05078      1.81172      3.35603
1.15624      0.332005      -0.0967146
3.81336      0.49685      0.0382291
1.83911      3.75808      0.740552
3.08294      0.910988      -0.756701
0.950263      0.124748      0.6182
0.887425      0.520738      3.0261
5.50032      0.683017      2.80244
4.13077      0.143015      -0.05562
1.60407      0.988265      0.335462
3.78139      0.701963      -4.76907
4.98997      1.47933      -0.176047
3.17071      1.31278      -0.272249
3.33404      0.107456      -0.0106502
0.98395      1.0337      -0.661343
3.25308      1.19126      4.28843
1.41931      0.253144      -0.675346
2.25049      1.54828      0.372162
1.45941      0.16544      0.739963
3.26833      0.531653      -0.0387242
2.35297      1.71907      1.46198
5.2949      1.67427      0.325687
4.6967      0.414037      5.18099
1.43501      1.08862      0.485845
3.63056      0.618558      0.696343
4.73618      0.0791726      1.26462
3.47881      1.03514      -0.793719
1.73667      0.154336      -5.38116
0.700602      0.774022      1.52215
5.44923      0.428529      -3.05657
5.59895      0.246089      -1.21534
1.06059      0.000519761      -0.0288578
0.162313      0.541443      11.3321
4.72488      0.845132      -8.22085
0.386674      2.96694      1.84286
0.322793      0.0680066      0.0788665
1.40559      1.03051      -0.716984
3.3478      0.444702      0.513457
3.78545      0.0787444      0.373808
2.62211      0.766628      -3.61812
0.153576      0.597348      0.873431
3.79445      0.109511      1.38956
5.59679      0.126655      5.66283
0.0340864      0.945118      -1.27042
2.55636      0.105561      -0.00171477
0.753364      1.5877      -0.740953
3.44158      0.742005      -0.353086
4.30674      0.715939      0.0453396
4.53435      1.59482      -0.702563
4.2967      0.475007      0.517982
1.36537      4.79905      -1.18889
4.0214      0.194332      0.165949
4.0544      0.318421      -3.00676
2.91685      0.560684      -0.900118
5.52242      1.35121      -6.89225
2.05729      0.518798      1.57717
3.66386      0.789433      -17.5916
1.70181      0.365017      -0.600143
4.0177      0.166111      -0.791421
5.71021      1.48118      1.07765
3.44253      0.465514      0.770739
0.0142281      0.564421      0.299597
3.08245      0.677185      3.61451
0.76275      0.0589467      -0.425194
4.9075      0.426595      0.607295
2.4542      0.806954      1.95107
3.93687      0.191241      0.605789
4.32216      0.84599      -0.23821
3.48118      1.96223      -0.516307
4.35512      2.36948      3.8184
3.89403      1.7102      -3.72724
3.40748      0.374461      0.463616
3.88161      1.18011      0.496608
5.75419      0.0745759      1.53725
5.73632      2.12318      0.31361
0.0905915      1.22683      -0.437993
1.00072      0.324718      13.1039
1.29879      1.51926      0.354522
4.71588      1.38467      -4.29651
0.426045      0.352263      0.168128
4.09905      1.36593      2.71406
0.940686      0.131034      0.421438
2.57276      0.0210583      -0.144372
3.32913      0.950912      -21.6523
4.87418      0.115676      -0.334472
5.01191      2.47131      -0.473368
1.91985      0.113439      -1.75374
2.80357      1.98507      -2.1768
2.3776      0.274177      1.06293
0.287643      0.0111812      -0.535052
1.71626      0.117352      -2.84962
1.24279      0.71003      -5.9642
4.89615      1.15019      -4.13452
4.27719      1.20508      3.26824
4.15756      0.0950589      0.178024
5.62962      0.742926      -0.675627
5.62703      1.66149      0.260796
4.03816      0.389307      -1.0386
0.279533      0.584268      23.2739
1.97669      0.578122      0.618423
4.92002      2.08253      0.844802
4.51076      1.32514      -2.63557
4.34565      1.04802      0.893663
3.85631      0.666059      5.26792
4.50949      0.245024      -1.80234
0.387133      0.0393951      0.691982
2.41857      0.346286      -11.8883
2.87778      0.74835      3.35917
4.79711      0.534637      -0.108484
5.97078      0.598065      1.30515
0.471311      2.14451      0.549549
4.92952      0.0436035      -5.32101
0.971983      0.578413      -0.104717
1.88495      0.482147      3.13432
4.35183      0.220678      -0.554402
5.30049      1.20153      0.298903
0.47767      3.11947      0.605931
2.83867      1.45447      1.59537
1.56726      1.16752      -0.015363
5.7551      1.45492      4.83632
3.77844      0.393838      1.89731
5.37151      1.12848      -0.395783
5.20555      1.78392      -0.520347
1.51778      0.370182      0.0352179
4.07529      1.44445      -0.612452
1.42872      4.34092      8.29802
2.67819      1.2046      0.198602
4.12967      0.64107      -1.5894
4.92286      0.951052      6.92376
1.06155      1.97255      -0.244907
1.97763      0.663127      3.38308
0.404389      0.853633      1.09929
5.76224      1.72498      5.96916
4.23109      0.295034      0.00715823
4.73812      0.196497      -0.493737
3.30888      2.93956      -0.188272
0.183923      0.67418      0.743367
3.78894      0.980567      2.0617
3.82298      0.563953      0.413245
1.53969      1.34091      -4.23029
1.05526      0.689001      1.52854
3.81732      2.25327      -0.642798
4.00092      3.51948      -1.2171
2.8037      2.00971      -0.322609
5.08532      0.892121      -2.31257
3.6793      0.41379      -0.293868
0.398237      0.839665      -1.23645
2.23287      0.334786      6.95656
0.367084      0.703574      -1.7221
0.836771      2.49573      -0.332889
3.01389      2.17972      -0.816565
4.78854      0.271033      0.835447
1.15502      0.411694      -2.03104
4.65725      0.172033      0.350658
3.16378      0.948209      -0.316526
4.70379      0.439926      2.2382
0.641071      1.64607      0.630796
5.40662      2.213      1.69641
3.09688      2.6065      4.76232
1.67276      3.882      -0.23111
0.630515      2.05286      0.273768
1.20593      1.51851      1.80513
3.32646      2.00863      -0.966498
1.25825      1.90317      -0.50023
3.45202      0.46236      -0.291313
3.14718      0.193142      -0.184717
4.88715      1.02861      12.3631
4.43017      0.0347978      1.05561
4.63618      0.571255      2.67464
0.683488      0.509048      -0.383927
5.51632      0.0971545      -0.117629
5.77681      0.457563      7.7226
4.14825      0.228147      1.2927
1.93865      0.401089      1.20754
4.73278      1.04839      -1.76449
3.19912      0.909968      7.93429
2.36243      0.0625665      -3.46649
4.26274      0.452299      0.355833
2.32585      0.510881      -0.655529
4.19199      0.415293      -0.850828
4.42604      5.86035      -5.5332
1.1746      0.189506      26.1613
4.56524      1.38605      0.215573
5.45868      1.12438      0.702848
2.90573      1.07814      0.422351
0.197105      0.0288134      -0.826775
3.5005      0.181298      0.272477
0.85886      0.37876      1.56598
0.16916      1.74949      1.21583
1.86153      1.04907      -1.0505
1.35405      0.687728      0.341107
0.754554      0.287285      1.27525
1.18201      0.221069      0.319733
0.627421      0.0821941      9.36756
4.85431      0.0327851      0.814599
1.82967      0.415679      0.60729
5.45246      2.34074      1.91187
1.36342      0.279862      2.67481
5.34455      0.130792      -1.09757
0.49095      1.84774      2.26312
0.705136      0.76064      2.7319
3.53116      0.659206      3.14165
5.89465      1.46137      25.2377
0.0236995      2.51938      1.36915
0.300022      0.140884      -0.503101
4.91397      0.179214      -1.80247
0.00214768      1.2002      -2.54674
2.72316      0.226056      -2.58116
5.02609      1.16657      0.28817
0.677186      2.44837      -0.594425
3.67516      0.501481      -0.367487
1.13876      2.41802      0.913926
2.10474      0.402283      -0.0664077
5.21892      0.0304097      0.0495844
0.934137      0.182831      8.37383
5.17803      0.265446      1.81802
2.25714      2.1384      0.832051
0.58589      0.216399      -0.590219
5.55644      0.477529      -2.13909
2.88147      0.0714674      -5.24779
4.55757      0.61084      -0.35268
3.54453      0.175854      2.18724
0.0329244      0.532766      0.196489
2.89783      0.0915193      1.27449
1.35937      0.527732      -1.24664
2.50639      2.47142      -0.115387
5.33867      2.66254      0.709777
3.69875      1.36428      -0.370628
1.50108      1.72291      0.512624
2.63805      2.35149      2.32174
4.68205      3.22296      -0.703204
3.94579      0.95235      -0.50631
2.751      1.14397      0.164306
3.309      2.68701      -2.38492
5.64097      0.568678      -2.72489
0.673516      0.624696      8.78947
0.313532      0.547311      0.0701562
3.64988      1.25495      -0.448071
4.08911      0.0349206      -6.26805
3.52977      0.038281      0.174173
5.29738      0.125176      -0.864972
5.9531      2.90214      -0.0286376
4.43735      3.26486      -0.0114694
1.60298      1.53615      9.21064
0.245805      1.67116      2.64907
1.92635      2.37263      -0.720294
3.6573      1.41371      -0.188905
5.6932      2.10388      0.295275
4.87291      0.533588      2.9844
3.8271      1.55915      -3.31367
1.31897      0.500117      -1.81296
5.50851      2.30724      -0.060576
5.57512      1.03222      -1.62726
4.11659      0.160867      -0.598497
3.78006      0.0383884      0.957483
2.39059      1.1787      -3.41277
2.43882      1.3255      -0.0815414
3.769      0.544477      0.785569
3.33805      0.215494      1.27907
4.9314      0.0465056      2.22091
3.50592      3.68795      -15.1814
1.48564      1.86192      -19.3731
5.5407      0.45935      -0.678438
2.30793      0.245183      0.859669
5.95962      1.68971      -1.48986
3.96269      2.1974      -12.8603
3.19852      0.178215      0.757427
2.34933      1.1333      0.476726
2.43951      1.42336      1.78763
3.65077      0.868561      -142.084
4.52196      0.162632      0.610526
2.20606      2.90338      2.49106
0.485117      1.00912      -27.1916
1.16697      1.94342      0.791325
0.0939383      0.847241      5.81281
3.90391      2.02171      -0.200372
1.55065      0.749492      0.896691
3.1567      1.43664      5.38927
1.27764      0.598384      -1.80227
3.85827      0.0363227      -4.45214
0.353549      0.435766      -0.147332
0.870891      0.412185      -1.73289
5.65316      5.39188      -0.302218
4.36004      0.155682      0.267932
5.55057      0.229511      0.201672
4.37988      0.649911      -11.6771
0.991498      0.149608      0.750535
1.82117      1.59232      0.524663
4.72556      0.748787      3.73206
3.98069      0.726011      0.931925
2.23956      2.34089      3.8536
5.82335      0.448437      4.82954
3.08232      0.272092      5.73215
2.20131      0.581694      -7.74285
5.44598      0.272167      -0.762636
3.32107      1.23655      1.82773
2.53742      0.326829      -3.19911
2.53054      0.71273      0.39077
4.25964      0.821676      -0.0447568
5.22237      1.87171      -1.20769
3.38588      1.41334      -0.389964
2.71115      1.05644      -0.234731
3.6462      0.00540007      -2.14778
3.45576      0.200032      0.205194
5.46597      0.0195498      -1.43303
2.67073      3.03937      1.41269
1.1721      0.185672      -0.446541
1.91775      0.31817      1.36519
5.6866      0.446006      0.0344642
5.90819      0.126772      0.72723
3.29212      1.47475      -0.68415
2.70493      1.73209      2.75008
3.62656      0.968961      0.0422272
5.82387      0.213748      -0.320589
1.54848      0.415178      -25.9247
3.031      0.349834      -3.76355
5.20227      0.33632      0.788797
2.93099      0.975304      0.527417
3.76456      2.05851      -4.8549
1.41007      0.147439      0.772716
2.47917      0.688045      -1.12168
0.41141      1.48981      0.0720998
0.821923      2.47682      -2.49072
4.19108      0.0161118      -5.32287
2.73026      0.235466      -15.8227
3.80695      0.113645      -0.854908
2.38844      0.152221      0.667704
1.42795      4.37091      -0.559874
4.79698      3.20194      1.30971
4.93918      1.09045      -0.268966
3.27029      0.0114021      -0.737149
3.37716      1.77875      -0.458787
3.46778      1.27727      -0.292461
2.02971      1.51524      -7.09762
1.45907      0.440307      12.7226
4.5796      0.200076      -1.1902
4.55521      0.494966      -0.0754987
4.49291      0.55687      -2.26399
5.31557      1.10406      5.58234
1.39195      0.127161      -1.85703
3.03453      0.993846      -2.94286
1.47463      0.659645      -0.312653
5.86522      1.65717      8.16659
0.8096      2.01122      0.0841477
4.22739      0.417555      -1.09381
4.83087      0.285605      -12.1174
4.38117      4.20714      -3.07785
2.22975      0.867745      0.753437
0.608526      1.16802      0.140742
5.23598      0.325922      0.0423488
2.11525      1.2397      0.808228
4.13876      0.306007      0.200973
5.22968      0.581028      2.15313
5.27285      0.335489      0.652354
5.33428      1.43246      10.0638
4.20957      1.705      9.35753
0.652324      0.0495418      -2.83373
4.91921      0.770519      -1.48492
3.17007      0.744879      -0.604567
3.53588      0.738966      -1.46199
3.13323      0.19753      6.11851
5.47126      0.525142      -0.0666838
2.9502      1.42093      1.45047
0.223491      5.98156      1.2151
5.89819      1.62923      0.177193
2.74536      0.0883415      2.30342
3.70983      0.76004      -0.601413
4.75249      0.175409      -1.56726
4.76803      0.0779243      48.0062
5.91187      2.12272      2.61206
5.87121      0.706553      1.35311
4.80642      0.0457074      -0.71095
3.07719      0.466815      -0.0298355
1.52428      0.175956      1.90513
5.30815      2.21647      14.0065
1.95734      1.21575      -0.848042
3.47092      0.6798      -1.10168
3.62849      2.61935      3.26927
5.19215      0.29095      -0.777133
0.963456      4.47174      -1.52804
1.31858      0.0988589      2.34223
3.12733      0.128394      0.253597
0.46126      0.382956      1.57758
0.675393      1.14744      -1.25561
1.4842      0.651079      0.218698
1.12749      0.80862      0.171254
3.0905      0.12167      0.50771
2.79693      0.805076      0.848346
1.2124      0.580723      1.65498
4.53947      1.87426      4.20047
4.5162      0.114041      9.50972
0.0791214      0.202356      -0.66688
2.8903      0.421652      -7.178
1.90495      0.267396      -2.58294
5.82863      1.57579      0.267302
2.95527      0.104075      0.713211
4.21923      0.76105      0.431405
5.89511      2.48834      -0.549257
1.26555      1.07973      -0.145981
3.09766      0.80466      -0.355151
4.47155      0.64272      -9.65004
4.2007      0.427862      -1.40536
0.99118      0.325071      0.0290533
0.781616      0.549199      2.61272
1.42811      0.286636      1.1771
3.10082      0.653643      0.738133
5.32351      2.87813      3.51989
3.10265      1.49624      1.06072
1.5136      1.65124      -1.28008
5.77058      0.571374      4.35786
2.98062      2.34064      -2.86131
3.77046      1.45254      -0.168044
3.60418      0.167046      0.358726
2.72278      1.27101      -0.641568
4.37068      0.465351      0.206376
0.0972612      0.410878      1.33336
2.82425      1.64826      8.53302
2.46954      0.559017      0.438511
5.57922      1.80083      0.715142
1.54596      1.14713      -0.943016
3.03483      1.21048      2.51155
4.76562      0.954449      1.86422
0.953042      0.622649      -0.570236
1.37811      0.153941      -1.14059
2.1189      0.429146      0.870621
4.32537      0.092225      -1.15857
1.79576      0.84263      0.239795
2.05628      0.135108      -27.5809
5.87407      1.30208      53.4769
3.79386      0.634713      -0.34728
4.74264      0.401378      -0.00489999
3.5576      0.328268      0.530061
3.42739      2.83101      -1.73997
0.544158      1.97487      -1.50866
3.25071      0.562067      1.35641
0.0335026      0.352782      0.0568894
5.50121      0.0889635      0.207689
0.546006      0.506811      5.96984
0.0156982      0.813737      6.46263
2.62721      0.0026376      -21.0823
0.306211      2.69788      1.33472
5.52558      0.352232      0.0980014
0.0132608      0.151648      -0.776956
3.99939      0.457557      -892.603
2.85176      0.647981      -4.08899
4.76602      0.905204      -0.884509
5.57624      0.395638      0.744057
4.41026      0.548694      1.73606
0.393634      3.11664      37.5784
1.47771      0.0340809      -0.259377
5.08939      0.856498      -0.45577
2.20248      0.299863      -0.623732
0.74437      0.0110089      -1.24831
3.4257      1.74382      -5.0141
1.45095      1.64492      0.758791
1.29563      2.05383      1.65708
0.224454      1.3599      2.79922
1.60784      0.178388      -1.02232
5.66974      0.772839      537.148
1.85277      0.125141      -1.87821
1.9194      1.60917      0.103337
4.83598      0.0349956      1.36948
2.40387      1.24168      0.130908
2.56192      1.99417      -1.7183
0.224923      1.09626      1.86398
1.12736      0.746945      1.8858
1.78156      0.039342      -0.536861
3.87536      0.026077      2.15367
4.82091      0.0504268      0.586013
2.34429      0.735444      1.23775
4.66694      1.33446      2.36628
4.8944      2.84329      -1.88527
4.43724      1.8725      0.323752
1.44573      0.173463      -0.492317
2.14905      2.57772      45.0485
3.13525      2.04411      0.0351894
3.09533      0.678191      -0.413369
3.38926      0.557433      -0.406641
1.25522      0.133459      2.20149
4.86513      0.773225      -0.582932
1.777      0.788593      -0.36801
1.93994      1.37736      0.484093
0.85157      3.32596      0.475211
3.69067      0.0498607      2.98257
0.346596      1.49159      -10.3793
0.633446      1.20537      -12.6585
0.833172      3.5528      239.112
0.189762      0.247049      -1.66199
1.50578      1.05806      -0.164056
5.57303      0.636445      1.07131
0.779256      0.696958      0.385046
0.112985      2.61062      0.497387
2.87866      0.562466      -1.35545
1.71888      2.36474      0.987089
3.32117      0.111377      3.86294
1.49206      0.462564      -0.3754
1.10513      0.841182      -0.162006
1.39645      0.138891      1.69197
2.92103      1.03353      1.06208
1.26652      0.999238      0.36788
5.97299      0.615399      -2.05227
4.88933      0.722547      -3.92186
2.27888      0.443731      -10.8753
3.10074      0.774143      0.299352
1.8669      0.771533      -0.0541208
0.608162      2.05315      -10.5858
0.179753      0.948949      2.8427
0.172337      1.92226      0.259862
5.68992      0.22      2.23154
3.29767      0.522223      -3.56656
5.575      1.92314      0.438415
0.0706802      0.195199      0.587618
4.26901      0.836277      -3.81353
3.34994      0.210139      2.08582
4.69475      0.437622      4.90424
0.685158      2.00131      -5.69599
0.249083      0.139295      0.34339
1.26575      0.581973      -5.52135
1.95031      0.8718      -0.35553
3.16382      0.857005      -0.338255
1.5844      0.615486      1.76929
4.81403      0.195361      0.866144
4.56188      1.55167      -0.290936
0.693465      3.08399      -0.569238
2.73573      1.00911      -1.68995
3.08834      2.80959      0.728028
3.80392      3.13573      1.57501
1.9429      0.209507      -1.26875
4.17505      0.223913      1.54592
1.49105      0.309769      -2.2288
5.37667      0.180531      0.807679
0.407927      2.04887      -0.114785
0.196012      0.25487      0.616525
1.17229      2.45097      -0.679935
3.87985      0.37301      -0.491298
0.42424      0.61615      1.79646
2.55176      2.79081      -12.8378
1.52786      1.8204      -2.98851
4.18595      2.58204      -1.50941
5.03402      1.30972      0.807283
1.12566      1.5458      0.828048
1.37574      1.35968      -1.39422
5.5042      0.425412      -0.312442
5.90374      0.790534      -0.626967
0.534124      0.168674      0.228957
1.17561      0.265421      -0.231725
2.21885      0.158458      -0.366126
1.73006      0.121778      -0.944751
3.92312      0.850272      11.3232
1.36189      1.96382      5.48679
4.62038      0.552547      -0.0920855
5.61306      0.136568      0.523026
4.72447      0.274037      -1.23898
2.19519      1.27713      -0.556956
4.17792      0.281673      0.542451
5.23233      1.83927      -0.520522
3.0694      0.240806      0.121117
2.60582      1.39814      -0.0236343
3.09292      0.351001      -1.96155
1.78123      1.05192      0.0170889
1.01291      1.05357      -1.2917
4.84868      4.63882      0.454039
5.90656      2.10418      -1.31465
4.88459      0.00667033      -84.1845
1.61334      2.50212      -0.788089
0.392134      0.403474      -32.1801
0.597724      0.417705      -0.342256
3.46958      0.0108458      2.31187
2.95998      0.122654      -1.26517
3.74251      1.02935      -3.67172
4.90879      0.241034      -0.0127935
4.03944      0.789192      -0.0167221
5.98247      0.182104      0.2037
4.71543      0.379147      -0.0899229
4.88948      1.3033      -14.3366
3.21613      1.30389      -0.302827
4.65701      2.12871      -0.956162
3.29937      0.0477029      3.06493
1.48282      1.13479      1.82838
0.90487      0.808719      -2.91781
4.20609      1.2918      -0.242171
0.44476      2.44078      0.012726
3.33451      0.0110748      2.97413
2.06832      0.214168      -1.95068
0.0434089      3.19327      -0.355719
4.02293      1.19837      0.0577205
2.13993      0.0603097      -0.274864
1.88939      0.126947      0.848324
1.32836      0.856049      0.527301
5.43756      0.859772      0.724711
2.32003      1.01665      0.623763
4.00109      0.65369      3.16744
1.66384      0.628009      1.01618
5.98093      4.56675      0.107016
5.51523      0.634358      9.91427
0.354939      0.350663      0.185147
0.10586      0.657705      -0.345331
4.48767      0.0708476      0.897752
5.49845      0.885892      -0.463714
0.0101361      1.02794      -4.46748
2.47725      1.26833      -0.554281
2.06918      2.99751      0.47517
0.137288      0.0795777      0.567365
3.41706      0.271866      4.24293
1.02546      0.429293      -1.3274
1.06626      0.640241      215.685
0.797927      2.40169      -1.62685
3.33842      0.195292      -7.64389
2.58359      0.783111      0.891014
2.63031      0.16631      1.01781
1.20841      1.16547      -0.141336
5.03724      0.2982      0.0530102
5.24446      0.265504      2.13285
3.76386      0.144367      -1.47339
5.72823      0.412018      0.298643
0.336544      1.03181      -1.02999
4.61303      0.555921      -0.210359
2.88839      0.744166      -6.14734
3.95786      0.483293      -0.406098
5.13309      1.75128      1.03235
3.24683      3.02588      -48.8825
4.16563      1.4113      -0.954687
4.73334      0.385503      -0.171881
2.376      0.0865674      10.6487
5.02622      0.84587      -0.566714
3.42168      0.334853      0.580986
4.1652      0.173171      -7.13856
5.787      0.208053      15.3181
2.82527      0.842164      -1.49978
1.59157      0.120937      0.0571289
5.19014      1.68405      -1.29856
5.02698      0.0426122      0.904689
5.70323      1.17309      -2.87841
1.53296      1.12987      3.50556
2.11128      0.307784      -0.148499
0.865051      0.437609      -32.7636
4.44082      1.31892      -0.161511
1.70729      4.11589      -0.608789
0.125106      0.0217362      0.239915
3.3806      0.796394      0.0924627
0.952705      0.639261      -8.4641
1.88829      0.726576      0.101628
4.49949      0.423686      15.4092
2.46262      1.57338      -0.393487
4.0774      1.59014      8.20658
2.46023      3.33205      0.594042
5.81845      1.83709      -0.132098
4.93812      0.539782      0.370184
5.45141      0.00563777      -12.8566
2.18195      2.04685      -0.543459
1.79985      1.62466      -1.80553
2.57443      0.0841949      -40.078
5.40088      5.08505      0.752891
0.120745      2.28706      -0.545311
5.18804      0.336032      -0.117831
3.90805      1.11751      0.590215
4.62866      0.224857      11.9245
1.84699      0.596722      0.797703
2.00417      2.19754      0.0140789
3.24151      0.264935      -0.397366
2.34802      0.721616      -0.482245
0.406218      0.810593      2.22953
1.19287      0.414002      0.900679
1.04466      1.66119      -1.96434
4.63876      0.261335      6.32896
4.96738      0.578113      8.05191
1.94003      2.71093      -2.14877
5.15865      0.265119      -0.0506998
4.21246      0.303885      59.5725
0.740885      0.143582      -0.55467
4.4687      1.61343      3.27582
5.3296      2.03417      -0.471234
0.318406      0.420001      2.53545
0.559829      1.04451      -0.446922
0.0770248      1.92283      0.546693
5.33075      0.94468      0.424313
3.86101      0.401753      -1.31609
3.65326      3.79144      -0.179925
2.00598      0.790266      0.357866
5.84115      0.116044      -0.039467
4.40529      0.0870497      0.00125372
4.27966      2.02753      1.44959
2.16857      0.928273      9.83644
0.847658      0.956939      -6.07306
1.90531      1.38271      0.166938
4.13712      1.10785      0.00875495
4.90288      0.380902      0.557252
4.07387      0.261074      -2.01864
5.79764      1.8707      0.406968
3.36705      0.44197      -0.854625
1.10783      0.88967      -0.707893
4.20184      1.20598      1.49652
3.46985      2.76286      -1.9518
3.50141      0.475345      -1.21508
3.074      1.06342      0.723615
0.763894      1.29094      -1.02011
0.763546      0.0155185      0.207609
3.28678      0.315749      -0.452647
5.03639      0.220764      -53.8558
1.80429      1.02961      1.17359
1.63919      0.641491      -0.242615
0.808469      3.5658      3.13335
5.26781      2.47614      0.157243
2.94371      0.0374489      -9.75678
0.762864      0.674526      1.43914
4.02596      1.34876      2.23304
1.02975      0.978762      1.40288
3.45909      1.04901      1.07321
4.73321      0.311755      0.857739
2.44933      0.010776      -0.182635
5.84375      0.537916      -2.18766
2.49262      1.07227      10.7598
3.92321      0.35231      0.378626
4.40144      0.097372      3.43888
1.59329      2.08305      0.526604
2.53791      0.325943      2.4864
3.25116      0.0213243      0.698017
4.72902      0.275114      -4.74972
3.48228      1.23559      -2.15316
4.86748      0.352036      1.78091
0.21566      0.212613      -0.0980463
5.9899      0.595376      1.80077
1.73823      0.711573      -0.743726
0.450847      2.43247      2.95513
0.640989      4.03029      1.10935
3.534      1.1021      7.15028
3.34921      1.38146      21.8808
3.99113      0.891117      1.52503
1.00458      1.15786      0.501747
4.43051      0.962388      4.40997
5.56668      0.0180131      0.944401
2.74067      2.18211      -2.11372
3.99257      0.5466      -0.864912
3.22806      1.21695      -0.955824
1.20784      0.275964      -3.756
2.44388      1.08749      0.729039
3.89991      1.34343      -0.551581
0.861866      1.71999      -0.296658
3.08035      0.0172734      33.9584
3.73307      0.150233      1.67693
2.31924      3.91286      18.9627
3.87238      0.208389      0.549133
5.57059      2.18942      -0.362207
3.14633      0.112138      -0.288453
5.71913      0.731022      -27.712
2.14133      0.382555      1.45604
